x,y,z,rw,rx,ry,rz
1.326646327972412,2.925234794616699,2.2089359760284424,0.3420202136039734,0.0,-0.9396926164627075,0.0
1.326646327972412,2.925234794616699,2.2089359760284424,0.4226183295249939,0.0,-0.9063078165054321,0.0
1.326646327972412,2.925234794616699,2.2089359760284424,0.5000000596046448,0.0,-0.866025447845459,0.0
1.326646327972412,2.925234794616699,2.2089359760284424,0.5735764503479004,0.0,-0.8191519975662231,0.0
1.326646327972412,2.925234794616699,2.2089359760284424,0.6427876353263855,0.0,-0.7660444378852844,0.0
1.326646327972412,2.925234794616699,2.2089359760284424,0.7071068286895752,0.0,-0.7071067690849304,0.0
1.576646327972412,2.925234794616699,2.2089359760284424,0.7071068286895752,0.0,-0.7071067690849304,0.0
1.826646327972412,2.925234794616699,2.2089359760284424,0.7071068286895752,0.0,-0.7071067690849304,0.0
2.076646327972412,2.925234794616699,2.2089359760284424,0.7071068286895752,0.0,-0.7071067690849304,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.7071068286895752,0.0,-0.7071067690849304,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.7660444974899292,0.0,-0.6427876353263855,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.8191521167755127,0.0,-0.5735764503479004,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.8660253882408142,0.0,-0.5,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9063078165054321,0.0,-0.4226182997226715,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9396926164627075,0.0,-0.342020183801651,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9659258127212524,0.0,-0.2588190734386444,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9848077893257141,0.0,-0.17364823818206787,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9961946606636047,0.0,-0.08715580403804779,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,1.0,0.0,-6.705522537231445e-08,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9961947202682495,0.0,0.08715566992759705,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9848077893257141,0.0,0.17364808917045593,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9659258723258972,0.0,0.25881895422935486,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9396926760673523,0.0,0.34202006459236145,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.9063078761100769,0.0,0.42261821031570435,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.8660255074501038,0.0,0.4999999403953552,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.8191520571708679,0.0,0.5735763311386108,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.7660444974899292,0.0,0.642787516117096,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.7071068286895752,0.0,0.7071067094802856,0.0
2.326646327972412,2.925234794616699,2.2089359760284424,0.6427876949310303,0.0,0.7660443782806396,0.0
2.0804443359375,2.925234794616699,2.252347946166992,0.6427876949310303,0.0,0.7660443782806396,0.0
1.834242343902588,2.925234794616699,2.295759916305542,0.6427876949310303,0.0,0.7660443782806396,0.0
1.5880403518676758,2.925234794616699,2.339171886444092,0.6427876949310303,0.0,0.7660443782806396,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.6427876949310303,0.0,0.7660443782806396,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.5735765695571899,0.0,0.8191519975662231,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.5000001192092896,0.0,0.8660252690315247,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.42261841893196106,0.0,0.9063076972961426,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.34202030301094055,0.0,0.9396926164627075,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.25881919264793396,0.0,0.9659258723258972,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.17364832758903503,0.0,0.9848077893257141,0.0
1.3418383598327637,2.925234794616699,2.3825838565826416,0.08715589344501495,0.0,0.9961946606636047,0.0
1.2984262704849243,2.925234794616699,2.6287858486175537,0.08715589344501495,0.0,0.9961946606636047,0.0
1.255014181137085,2.925234794616699,2.874987840652466,0.08715589344501495,0.0,0.9961946606636047,0.0
1.2116020917892456,2.925234794616699,3.121189832687378,0.08715589344501495,0.0,0.9961946606636047,0.0
1.1681900024414062,2.925234794616699,3.36739182472229,0.08715589344501495,0.0,0.9961946606636047,0.0
1.124777913093567,2.925234794616699,3.613593816757202,0.08715589344501495,0.0,0.9961946606636047,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,0.08715589344501495,0.0,0.9961946606636047,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,1.564621925354004e-07,0.0,1.0,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.08715558052062988,0.0,0.9961947202682495,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.17364801466464996,0.0,0.9848077893257141,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.2588188946247101,0.0,0.965925931930542,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.3420200049877167,0.0,0.9396927356719971,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.4226180911064148,0.0,0.9063078165054321,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.49999985098838806,0.0,0.8660255074501038,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.5735763311386108,0.0,0.8191521763801575,0.0
1.0813658237457275,2.925234794616699,3.8597958087921143,-0.642787516117096,0.0,0.7660446166992188,0.0
1.3275678157806396,2.925234794616699,3.903208017349243,-0.642787516117096,0.0,0.7660446166992188,0.0
1.5737698078155518,2.925234794616699,3.946620225906372,-0.642787516117096,0.0,0.7660446166992188,0.0
1.8199717998504639,2.925234794616699,3.990032434463501,-0.642787516117096,0.0,0.7660446166992188,0.0
2.066173791885376,2.925234794616699,4.033444404602051,-0.642787516117096,0.0,0.7660446166992188,0.0
2.066173791885376,2.925234794616699,4.033444404602051,-0.7071067094802856,0.0,0.7071069478988647,0.0
2.316173791885376,2.925234794616699,4.033444404602051,-0.7071067094802856,0.0,0.7071069478988647,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.7071067094802856,0.0,0.7071069478988647,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.7660442590713501,0.0,0.642787754535675,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.8191519379615784,0.0,0.5735766887664795,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.8660252094268799,0.0,0.5000002384185791,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9063076376914978,0.0,0.4226185381412506,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9396925568580627,0.0,0.3420204520225525,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9659258127212524,0.0,0.2588193416595459,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9848077893257141,0.0,0.17364849150180817,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9961946606636047,0.0,0.08715605735778809,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-1.0,0.0,3.203749656677246e-07,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9961947202682495,0.0,-0.08715541660785675,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9848078489303589,0.0,-0.17364785075187683,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9659259915351868,0.0,-0.25881874561309814,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9396927952766418,0.0,-0.34201985597610474,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.9063078761100769,0.0,-0.42261794209480286,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.8660255670547485,0.0,-0.4999997019767761,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.8191522359848022,0.0,-0.5735761523246765,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.7660446763038635,0.0,-0.6427873373031616,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.7071070671081543,0.0,-0.7071065306663513,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.6427879333496094,0.0,-0.7660442590713501,0.0
2.566173791885376,2.925234794616699,4.033444404602051,-0.573576807975769,0.0,-0.8191518783569336,0.0
2.3312504291534424,2.925234794616699,4.1189494132995605,-0.573576807975769,0.0,-0.8191518783569336,0.0
2.096327066421509,2.925234794616699,4.20445442199707,-0.573576807975769,0.0,-0.8191518783569336,0.0
2.096327066421509,2.925234794616699,4.20445442199707,-0.5000003576278687,0.0,-0.8660252094268799,0.0
1.8798205852508545,2.925234794616699,4.32945442199707,-0.5000003576278687,0.0,-0.8660252094268799,0.0
1.6633141040802002,2.925234794616699,4.45445442199707,-0.5000003576278687,0.0,-0.8660252094268799,0.0
1.446807622909546,2.925234794616699,4.57945442199707,-0.5000003576278687,0.0,-0.8660252094268799,0.0
1.2303011417388916,2.925234794616699,4.70445442199707,-0.5000003576278687,0.0,-0.8660252094268799,0.0
1.2303011417388916,2.925234794616699,4.70445442199707,-0.42261865735054016,0.0,-0.9063076376914978,0.0
1.0387898683547974,2.925234794616699,4.865151405334473,-0.42261865735054016,0.0,-0.9063076376914978,0.0
0.8472785949707031,2.925234794616699,5.025848388671875,-0.42261865735054016,0.0,-0.9063076376914978,0.0
0.8472785949707031,2.925234794616699,5.025848388671875,-0.5000003576278687,0.0,-0.8660252690315247,0.0
0.8472785949707031,2.925234794616699,5.025848388671875,-0.573576807975769,0.0,-0.8191518783569336,0.0
0.6123553514480591,2.925234794616699,5.111353397369385,-0.573576807975769,0.0,-0.8191518783569336,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.573576807975769,0.0,-0.8191518783569336,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.6427879333496094,0.0,-0.7660441398620605,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.7071070671081543,0.0,-0.7071064710617065,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.7660447359085083,0.0,-0.6427872776985168,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.819152295589447,0.0,-0.5735760927200317,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.8660256862640381,0.0,-0.49999967217445374,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9063080549240112,0.0,-0.42261791229248047,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9396927356719971,0.0,-0.3420197367668152,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.965925931930542,0.0,-0.258818656206131,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9848078489303589,0.0,-0.17364779114723206,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9961947798728943,0.0,-0.08715535700321198,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-1.0,0.0,3.799795535996964e-07,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9961946606636047,0.0,0.08715611696243286,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9848077297210693,0.0,0.17364853620529175,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9659258127212524,0.0,0.2588194012641907,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.9396925568580627,0.0,0.34202051162719727,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.906307578086853,0.0,0.422618567943573,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.8660252690315247,0.0,0.5000003576278687,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.8191518783569336,0.0,0.573576807975769,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.7660441398620605,0.0,0.6427879333496094,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.7071064710617065,0.0,0.7071070671081543,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.6427872776985168,0.0,0.7660447359085083,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.5735760927200317,0.0,0.819152295589447,0.0
0.37743210792541504,2.925234794616699,5.1968584060668945,-0.49999967217445374,0.0,0.8660256862640381,0.0
0.5939383506774902,2.925234794616699,5.3218584060668945,-0.49999967217445374,0.0,0.8660256862640381,0.0
0.8104445934295654,2.925234794616699,5.4468584060668945,-0.49999967217445374,0.0,0.8660256862640381,0.0
0.8104445934295654,2.925234794616699,5.4468584060668945,-0.42261791229248047,0.0,0.9063080549240112,0.0
1.0019556283950806,2.925234794616699,5.607555389404297,-0.42261791229248047,0.0,0.9063080549240112,0.0
1.0019556283950806,2.925234794616699,5.607555389404297,-0.3420197367668152,0.0,0.9396927356719971,0.0
1.0019556283950806,2.925234794616699,5.607555389404297,-0.258818656206131,0.0,0.965925931930542,0.0
1.126955509185791,2.925234794616699,5.824061870574951,-0.258818656206131,0.0,0.965925931930542,0.0
1.2519553899765015,2.925234794616699,6.0405683517456055,-0.258818656206131,0.0,0.965925931930542,0.0
1.2519553899765015,2.925234794616699,6.0405683517456055,-0.17364779114723206,0.0,0.9848078489303589,0.0
1.2519553899765015,2.925234794616699,6.0405683517456055,-0.08715535700321198,0.0,0.9961947798728943,0.0
1.2953672409057617,2.925234794616699,6.286770343780518,-0.08715535700321198,0.0,0.9961947798728943,0.0
1.338779091835022,2.925234794616699,6.53297233581543,-0.08715535700321198,0.0,0.9961947798728943,0.0
